"Hour","Year","Month","Day","Minute","road_num","road_name","functional_road_class_desc","current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff","creation_date.x","description","cause_of_incident","from_road","to_road","affected_roads","incident_category_desc","magnitude_of_delay_desc","length_in_meters","delay_in_seconds","incident_date","latitude","longitude","temperature","atmospheric_pressure","humidity","wind_speed","clouds","precipitation","current_luminosity","sunrise","sunset","creation_date.y"
16,2019,12,26,40,2,"Avenida Central","Local High Importance Road",4,13,9,520,160,360,"2019-12-26 16:46:42.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",506,412,"2019-12-26 16:46:40.857000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,12,26,0,1,"Avenida da Liberdade","Local High Importance Road",16,28,12,41,23,18,"2019-12-26 17:06:42.000000","queuing traffic","","Rua do Matadouro / Avenida Ṣo Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Moderate",548,285,"2019-12-26 17:06:40.876000",41.5487628,-8.4280493,12,1028,71,2,98,0,"LOW_LIGHT","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 17:06:40.000000"
17,2019,12,26,0,1,"Avenida da Liberdade","Local High Importance Road",16,28,12,41,23,18,"2019-12-26 17:06:42.000000","slow traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Minor",462,150,"2019-12-26 17:06:40.876000",41.5515577,-8.4172319,12,1028,71,2,98,0,"LOW_LIGHT","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 17:06:40.000000"
17,2019,12,26,0,2,"Avenida Central","Local High Importance Road",5,13,8,416,160,256,"2019-12-26 17:06:42.000000","queuing traffic","","Rua De Santa Margarida (Avenida Central)","N101 (Avenida Central)","","Jam","Moderate",269,140,"2019-12-26 17:06:40.876000",41.5517467,-8.4173835,12,1028,71,2,98,0,"LOW_LIGHT","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 17:06:40.000000"
17,2019,12,26,0,2,"Avenida Central","Local High Importance Road",5,13,8,416,160,256,"2019-12-26 17:06:42.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",285,183,"2019-12-26 17:06:40.876000",41.5546369,-8.4170361,12,1028,71,2,98,0,"LOW_LIGHT","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 17:06:40.000000"
17,2019,12,26,0,2,"Avenida Central","Local High Importance Road",5,13,8,416,160,256,"2019-12-26 17:06:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",465,212,"2019-12-26 17:06:40.876000",41.5517763,-8.4220385,12,1028,71,2,98,0,"LOW_LIGHT","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 17:06:40.000000"
17,2019,12,26,20,1,"Avenida da Liberdade","Local High Importance Road",15,27,12,44,24,20,"2019-12-26 17:26:42.000000","slow traffic","","Rua do Matadouro / Avenida Ṣo Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Minor",548,154,"2019-12-26 17:26:40.877000",41.5487628,-8.4280493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,12,26,20,2,"Avenida Central","Local High Importance Road",5,14,9,416,148,268,"2019-12-26 17:26:42.000000","slow traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Minor",447,114,"2019-12-26 17:26:40.877000",41.5496278,-8.4220545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,12,26,20,2,"Avenida Central","Local High Importance Road",5,14,9,416,148,268,"2019-12-26 17:26:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,226,"2019-12-26 17:26:40.877000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,12,26,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 17:46:42.000000","slow traffic","","Avenida Central (N101)","Rua Conselheiro Lobato (N101)","N101","Jam","Minor",675,144,"2019-12-26 17:46:40.800000",41.5496265,-8.4220532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,12,26,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 17:46:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,227,"2019-12-26 17:46:40.800000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,12,26,0,1,"Avenida da Liberdade","Local High Importance Road",18,28,10,37,23,14,"2019-12-26 18:06:42.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,184,"2019-12-26 18:06:40.723000",41.551095,-8.4178569,10,1028,81,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 18:06:40.000000"
18,2019,12,26,0,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 18:06:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,213,"2019-12-26 18:06:40.723000",41.5517803,-8.4215449,10,1028,81,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 18:06:40.000000"
18,2019,12,26,0,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 18:06:42.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",451,175,"2019-12-26 18:06:40.723000",41.5535063,-8.4170938,10,1028,81,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 18:06:40.000000"
18,2019,12,26,20,1,"Avenida da Liberdade","Local High Importance Road",18,27,9,37,24,13,"2019-12-26 18:26:42.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",462,167,"2019-12-26 18:26:40.983000",41.5515577,-8.4172319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,12,26,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 18:26:42.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",465,230,"2019-12-26 18:26:40.983000",41.5517763,-8.4220385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,12,26,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-26 18:46:42.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",327,214,"2019-12-26 18:46:40.867000",41.5518473,-8.4235593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2019,12,26,0,1,"Avenida da Liberdade","Local High Importance Road",21,28,7,31,23,8,"2019-12-26 19:06:43.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,143,"2019-12-26 19:06:41.451000",41.551095,-8.4178569,10,1028,87,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 19:06:41.000000"
19,2019,12,26,0,1,"Avenida da Liberdade","Local High Importance Road",21,28,7,31,23,8,"2019-12-26 19:06:42.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,143,"2019-12-26 19:06:41.451000",41.551095,-8.4178569,10,1028,87,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 19:06:41.000000"
19,2019,12,26,0,2,"Avenida Central","Local High Importance Road",7,13,6,297,160,137,"2019-12-26 19:06:43.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",473,130,"2019-12-26 19:06:41.451000",41.5517763,-8.4219459,10,1028,87,2,98,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 19:06:41.000000"
20,2019,12,26,0,2,"Avenida Central","Local High Importance Road",6,13,7,346,160,186,"2019-12-26 20:06:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",394,188,"2019-12-26 20:06:40.813000",41.5517615,-8.4228874,9,1028,87,1,100,0,"DARK","2019-12-26 07:58:52.000000","2019-12-26 17:09:09.000000","2019-12-26 20:06:40.000000"
11,2019,12,27,0,2,"Avenida Central","Local High Importance Road",8,13,5,260,160,100,"2019-12-27 11:06:42.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",192,197,"2019-12-27 11:06:40.695000",41.5535251,-8.4170925,11,1028,62,6,90,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 11:06:40.000000"
11,2019,12,27,40,1,"Avenida da Liberdade","Local High Importance Road",18,28,10,37,23,14,"2019-12-27 11:46:43.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,146,"2019-12-27 11:46:40.809000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2019,12,27,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 11:46:43.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",274,152,"2019-12-27 11:46:40.809000",41.5523234,-8.4235727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2019,12,27,0,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 12:06:42.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",159,129,"2019-12-27 12:06:40.762000",41.553513,-8.4170925,11,1028,62,5,90,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 12:06:40.000000"
12,2019,12,27,0,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 12:06:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",274,153,"2019-12-27 12:06:40.762000",41.5523234,-8.4235727,11,1028,62,5,90,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 12:06:40.000000"
12,2019,12,27,40,2,"Avenida Central","Local High Importance Road",6,13,7,346,160,186,"2019-12-27 12:46:43.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",327,126,"2019-12-27 12:46:40.856000",41.5518473,-8.4235593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2019,12,27,0,1,"Avenida da Liberdade","Local High Importance Road",21,27,6,31,24,7,"2019-12-27 13:06:42.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",388,254,"2019-12-27 13:06:40.734000",41.551095,-8.4178569,12,1028,54,3,37,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 13:06:40.000000"
14,2019,12,27,20,2,"Avenida Central","Local High Importance Road",6,12,6,346,173,173,"2019-12-27 14:26:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,119,"2019-12-27 14:26:40.679000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2019,12,27,40,2,"Avenida Central","Local High Importance Road",7,13,6,297,160,137,"2019-12-27 14:46:43.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",271,195,"2019-12-27 14:46:41.831000",41.5545121,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2019,12,27,40,2,"Avenida Central","Local High Importance Road",7,13,6,297,160,137,"2019-12-27 14:46:43.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",274,113,"2019-12-27 14:46:41.831000",41.5523234,-8.4235727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,0,2,"Avenida Central","Local High Importance Road",6,12,6,346,173,173,"2019-12-27 15:06:42.000000","stationary traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",596,297,"2019-12-27 15:06:40.687000",41.5574089,-8.4175256,13,1027,65,1,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 15:06:40.000000"
15,2019,12,27,20,1,"Avenida da Liberdade","Local High Importance Road",15,27,12,44,24,20,"2019-12-27 15:26:42.000000","slow traffic","","Rua de Santiago / Rua Dom Gualdim Pais","Rua do Raio / Avenida da Liberdade","","Jam","Minor",495,136,"2019-12-27 15:26:41.003000",41.5489573,-8.4274498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,20,1,"Avenida da Liberdade","Local High Importance Road",15,27,12,44,24,20,"2019-12-27 15:26:42.000000","slow traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Minor",388,123,"2019-12-27 15:26:41.003000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,20,2,"Avenida Central","Local High Importance Road",6,12,6,346,173,173,"2019-12-27 15:26:42.000000","stationary traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",596,438,"2019-12-27 15:26:41.003000",41.5574089,-8.4175256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,20,2,"Avenida Central","Local High Importance Road",6,12,6,346,173,173,"2019-12-27 15:26:42.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",609,388,"2019-12-27 15:26:41.003000",41.5520847,-8.4171407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,40,1,"Avenida da Liberdade","Local High Importance Road",16,27,11,41,24,17,"2019-12-27 15:46:42.000000","stationary traffic","","Rua de Santiago / Rua Dom Gualdim Pais","Rua do Raio / Avenida da Liberdade","","Jam","Major",495,414,"2019-12-27 15:46:40.855000",41.5489573,-8.4274498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,40,1,"Avenida da Liberdade","Local High Importance Road",16,27,11,41,24,17,"2019-12-27 15:46:42.000000","slow traffic","","Largo da Senhora-A-Branca","Avenida da Liberdade (N101)","","Jam","Minor",469,128,"2019-12-27 15:46:40.855000",41.5516113,-8.4172628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 15:46:42.000000","queuing traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Moderate",596,200,"2019-12-27 15:46:40.855000",41.5574089,-8.4175256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 15:46:42.000000","queuing traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Moderate",801,329,"2019-12-27 15:46:40.855000",41.551732,-8.4219446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,12,27,40,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 15:46:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,226,"2019-12-27 15:46:40.855000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","queuing traffic","","Pra̤a Mouzinho de Albuquerque","Avenida Central / Largo de Ṣo Francisco (N101)","","Jam","Moderate",152,94,"2019-12-27 16:06:40.888000",41.5531777,-8.4206665,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","queuing traffic","","Rua De Santa Margarida (Avenida Central)","N101 (Avenida Central)","","Jam","Moderate",302,162,"2019-12-27 16:06:40.888000",41.5516301,-8.417928,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","stationary traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",596,613,"2019-12-27 16:06:40.888000",41.5574089,-8.4175256,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,1,"Avenida da Liberdade","Local High Importance Road",15,27,12,44,24,20,"2019-12-27 16:06:42.000000","stationary traffic","","Rua de Santiago / Rua Dom Gualdim Pais","Rua do Raio / Avenida da Liberdade","","Jam","Major",495,382,"2019-12-27 16:06:40.888000",41.5489573,-8.4274498,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,1,"Avenida da Liberdade","Local High Importance Road",15,27,12,44,24,20,"2019-12-27 16:06:42.000000","queuing traffic","","Rua de Santa Margarida / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Moderate",491,204,"2019-12-27 16:06:40.888000",41.5518031,-8.4171622,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","stationary traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Major",823,450,"2019-12-27 16:06:40.888000",41.5517414,-8.421671,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,240,"2019-12-27 16:06:40.888000",41.5517803,-8.4215449,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,0,2,"Avenida Central","Local High Importance Road",3,11,8,693,189,504,"2019-12-27 16:06:42.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",339,293,"2019-12-27 16:06:40.888000",41.5545121,-8.4170402,13,1026,55,6,0,0,"LIGHT","2019-12-27 07:59:11.000000","2019-12-27 17:09:48.000000","2019-12-27 16:06:40.000000"
16,2019,12,27,20,1,"Avenida da Liberdade","Local High Importance Road",16,28,12,41,23,18,"2019-12-27 16:26:42.000000","stationary traffic","","Rua do Matadouro / Avenida Ṣo Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Major",578,454,"2019-12-27 16:26:40.854000",41.5486529,-8.4283765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,1,"Avenida da Liberdade","Local High Importance Road",16,28,12,41,23,18,"2019-12-27 16:26:42.000000","stationary traffic","","Rua de Santa Margarida / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",491,391,"2019-12-27 16:26:40.854000",41.5518031,-8.4171622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","stationary traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",494,313,"2019-12-27 16:26:40.854000",41.556505,-8.417299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","stationary traffic","","Pra̤a Mouzinho de Albuquerque","Avenida Central / Largo de Ṣo Francisco (N101)","","Jam","Major",152,184,"2019-12-27 16:26:40.854000",41.5531777,-8.4206665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","stationary traffic","","Rua De Santa Margarida (Avenida Central)","N101 (Avenida Central)","","Jam","Major",328,175,"2019-12-27 16:26:40.854000",41.5516958,-8.4176289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","stationary traffic","","N103 (Avenida 31 De Janeiro)","Avenida Central (Avenida 31 De Janeiro)","","Jam","Major",310,245,"2019-12-27 16:26:40.854000",41.5490833,-8.4155287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,1,"Avenida da Liberdade","Local High Importance Road",16,28,12,41,23,18,"2019-12-27 16:26:42.000000","stationary traffic","","Avenida da Liberdade (N101) / Avenida Jọo XXI (N309)","Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho","","Jam","Major",165,214,"2019-12-27 16:26:40.854000",41.549365,-8.4179146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","queuing traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Moderate",719,299,"2019-12-27 16:26:40.854000",41.5516891,-8.4229222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,12,27,20,2,"Avenida Central","Local High Importance Road",5,12,7,416,173,243,"2019-12-27 16:26:42.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",506,227,"2019-12-27 16:26:40.854000",41.5517803,-8.4215449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
