"road_num","Month","Day","Hour","Minute","weekday","temperature","precipitation","current_luminosity","thunderstorm","magnitude_of_delay_desc","wind_speed","speed_diff"
2,9,17,3,40,2,15,0,0,0,0,0,1
3,9,17,3,40,2,15,0,0,0,0,0,1
4,9,17,3,40,2,15,0,0,0,0,0,1
1,9,17,4,0,2,15,0,0,0,0,0,1
2,9,17,4,0,2,15,0,0,0,0,0,1
3,9,17,4,0,2,15,0,0,0,0,0,1
4,9,17,4,0,2,15,0,0,0,0,0,1
1,9,17,4,20,2,15,0,0,0,0,0,1
2,9,17,4,20,2,15,0,0,0,0,0,1
3,9,17,4,20,2,15,0,0,0,0,0,1
4,9,17,4,20,2,15,0,0,0,0,0,1
1,9,17,4,40,2,15,0,0,0,0,0,1
2,9,17,4,40,2,15,0,0,0,0,0,1
3,9,17,4,40,2,15,0,0,0,0,0,0.55
4,9,17,4,40,2,15,0,0,0,0,0,1
1,9,17,5,0,2,15,0,0,0,0,0,1
2,9,17,5,0,2,15,0,0,0,0,0,1
3,9,17,5,0,2,15,0,0,0,0,0,1
4,9,17,5,0,2,15,0,0,0,0,0,1
1,9,17,5,20,2,15,0,0,0,0,0,1
2,9,17,5,20,2,15,0,0,0,0,0,1
3,9,17,5,20,2,15,0,0,0,0,0,1
4,9,17,5,20,2,15,0,0,0,0,0,1
1,9,17,5,40,2,15,0,0,0,0,0,1
2,9,17,5,40,2,15,0,0,0,0,0,1
3,9,17,5,40,2,15,0,0,0,0,0,0.8
4,9,17,5,40,2,15,0,0,0,0,0,1
1,9,17,6,0,2,15,0,1,0,2,0,1
2,9,17,6,0,2,15,0,1,0,3,0,1
3,9,17,6,0,2,15,0,1,0,0,0,1
4,9,17,6,0,2,15,0,1,0,0,0,1
1,9,17,6,20,2,15,0,1,0,2,0,1
2,9,17,6,20,2,15,0,1,0,3,0,1
3,9,17,6,20,2,15,0,1,0,0,0,0.717948717948718
4,9,17,6,20,2,15,0,1,0,0,0,1
1,9,17,6,40,2,15,0,1,0,2,0,1
2,9,17,6,40,2,15,0,1,0,3,0,0.75
3,9,17,6,40,2,15,0,1,0,0,0,0.487179487179487
4,9,17,6,40,2,15,0,1,0,0,0,0.760869565217391
1,9,17,7,0,2,15,0,1,0,2,0,1
2,9,17,7,0,2,15,0,1,0,2,0,1
3,9,17,7,0,2,15,0,1,0,0,0,0.365853658536585
4,9,17,7,0,2,15,0,1,0,0,0,0.688888888888889
1,9,17,7,20,2,16,0,1,0,2,0,1
2,9,17,7,20,2,16,0,1,0,3,0,0.833333333333333
3,9,17,7,20,2,16,0,1,0,0,0,0.263157894736842
4,9,17,7,20,2,16,0,1,0,0,0,0.644444444444444
1,9,17,7,40,2,16,0,1,0,2,0,0.652173913043478
2,9,17,7,40,2,16,0,1,0,3,0,0.416666666666667
3,9,17,7,40,2,16,0,1,0,0,0,0.175
4,9,17,7,40,2,16,0,1,0,0,0,0.695652173913043
1,9,17,8,0,2,16,0,2,0,2,0,1
2,9,17,8,0,2,16,0,2,0,3,0,0.5
3,9,17,8,0,2,16,0,2,0,0,0,0.170731707317073
4,9,17,8,0,2,16,0,2,0,0,0,0.644444444444444
1,9,17,8,20,2,17,0,2,0,3,0,1
2,9,17,8,20,2,17,0,2,0,2,0,0.384615384615385
3,9,17,8,20,2,17,0,2,0,0,0,0.375
4,9,17,8,20,2,17,0,2,0,0,0,0.58695652173913
1,9,17,8,40,2,17,0,2,0,2,0,0.739130434782609
2,9,17,8,40,2,17,0,2,0,2,0,0.75
3,9,17,8,40,2,17,0,2,0,0,0,0.365853658536585
4,9,17,8,40,2,17,0,2,0,0,0,1
1,9,17,9,0,2,17,0,2,0,2,0,0.75
2,9,17,9,0,2,17,0,2,0,3,0,0.615384615384615
3,9,17,9,0,2,17,0,2,0,0,0,1
4,9,17,9,0,2,17,0,2,0,0,0,0.8
1,9,17,9,20,2,18,0,2,0,0,0,0.75
2,9,17,9,20,2,18,0,2,0,3,0,0.666666666666667
3,9,17,9,20,2,18,0,2,0,0,0,1
4,9,17,9,20,2,18,0,2,0,0,0,0.755555555555556
1,9,17,9,40,2,18,0,2,0,0,0,1
2,9,17,9,40,2,18,0,2,0,0,0,0.666666666666667
3,9,17,9,40,2,18,0,2,0,0,0,1
4,9,17,9,40,2,18,0,2,0,0,0,0.739130434782609
1,9,17,10,0,2,19,0,2,0,0,0.25,1
2,9,17,10,0,2,19,0,2,0,0,0.25,0.692307692307692
3,9,17,10,0,2,19,0,2,0,0,0.25,1
4,9,17,10,0,2,19,0,2,0,0,0.25,0.673913043478261
1,9,17,10,20,2,19,0,2,0,0,0.5,0.75
2,9,17,10,20,2,19,0,2,0,0,0.5,0.538461538461538
3,9,17,10,20,2,19,0,2,0,0,0.5,0.717948717948718
4,9,17,10,20,2,19,0,2,0,0,0.5,0.733333333333333
1,9,17,10,40,2,20,0,2,0,0,1,0.625
2,9,17,10,40,2,20,0,2,0,1,1,0.615384615384615
3,9,17,10,40,2,20,0,2,0,0,1,0.625
4,9,17,10,40,2,20,0,2,0,0,1,0.760869565217391
1,9,17,11,0,2,21,0,2,0,0,1,0.565217391304348
2,9,17,11,0,2,21,0,2,0,1,1,0.666666666666667
3,9,17,11,0,2,21,0,2,0,0,1,1
4,9,17,11,0,2,21,0,2,0,0,1,0.622222222222222
1,9,17,11,20,2,23,0,2,0,0,1,0.583333333333333
2,9,17,11,20,2,23,0,2,0,1,1,0.666666666666667
3,9,17,11,20,2,23,0,2,0,0,1,1
4,9,17,11,20,2,23,0,2,0,0,1,0.777777777777778
1,9,17,11,40,2,24,0,2,0,0,1,1
2,9,17,11,40,2,24,0,2,0,1,1,0.538461538461538
3,9,17,11,40,2,24,0,2,0,0,1,1
4,9,17,11,40,2,24,0,2,0,0,1,0.361702127659574
1,9,17,12,0,2,24,0,2,0,0,1.25,0.782608695652174
2,9,17,12,0,2,24,0,2,0,1,1.25,0.538461538461538
3,9,17,12,0,2,24,0,2,0,0,1.25,1
4,9,17,12,0,2,24,0,2,0,0,1.25,0.630434782608696
1,9,17,12,20,2,25,0,2,0,0,1.5,0.652173913043478
2,9,17,12,20,2,25,0,2,0,2,1.5,1
3,9,17,12,20,2,25,0,2,0,0,1.5,0.375
4,9,17,12,20,2,25,0,2,0,0,1.5,0.760869565217391
1,9,17,12,40,2,25,0,2,0,0,2,0.826086956521739
2,9,17,12,40,2,25,0,2,0,3,2,0.615384615384615
3,9,17,12,40,2,25,0,2,0,0,2,0.725
4,9,17,12,40,2,25,0,2,0,0,2,1
1,9,17,13,0,2,25,0,2,0,0,2,0.791666666666667
2,9,17,13,0,2,25,0,2,0,3,2,0.75
3,9,17,13,0,2,25,0,2,0,0,2,0.692307692307692
4,9,17,13,0,2,25,0,2,0,0,2,0.666666666666667
1,9,17,13,20,2,24,0,2,0,0,2,0.782608695652174
2,9,17,13,20,2,24,0,2,0,3,2,0.583333333333333
3,9,17,13,20,2,24,0,2,0,0,2,1
4,9,17,13,20,2,24,0,2,0,0,2,0.326086956521739
1,9,17,13,40,2,24,0,2,0,0,2,1
2,9,17,13,40,2,24,0,2,0,3,2,0.833333333333333
3,9,17,13,40,2,24,0,2,0,0,2,1
4,9,17,13,40,2,24,0,2,0,0,2,0.608695652173913
1,9,17,14,0,2,23,0,2,0,0,1.75,0.791666666666667
2,9,17,14,0,2,23,0,2,0,3,1.75,0.666666666666667
3,9,17,14,0,2,23,0,2,0,0,1.75,1
4,9,17,14,0,2,23,0,2,0,0,1.75,0.565217391304348
1,9,17,14,20,2,23,0,2,0,0,1.5,1
2,9,17,14,20,2,23,0,2,0,3,1.5,0.833333333333333
3,9,17,14,20,2,23,0,2,0,0,1.5,1
4,9,17,14,20,2,23,0,2,0,0,1.5,0.652173913043478
1,9,17,14,40,2,22,0,2,0,0,1,1
2,9,17,14,40,2,22,0,2,0,3,1,0.666666666666667
3,9,17,14,40,2,22,0,2,0,0,1,0.65
4,9,17,14,40,2,22,0,2,0,0,1,0.58695652173913
1,9,17,15,0,2,22,0,2,0,1,1,0.826086956521739
2,9,17,15,0,2,22,0,2,0,3,1,0.666666666666667
3,9,17,15,0,2,22,0,2,0,0,1,0.615384615384615
4,9,17,15,0,2,22,0,2,0,0,1,0.565217391304348
1,9,17,15,20,2,21,0,2,0,1,1,0.826086956521739
2,9,17,15,20,2,21,0,2,0,3,1,0.461538461538462
3,9,17,15,20,2,21,0,2,0,0,1,1
4,9,17,15,20,2,21,0,2,0,0,1,0.630434782608696
1,9,17,15,40,2,21,0,2,0,2,1,0.739130434782609
2,9,17,15,40,2,21,0,2,0,3,1,0.615384615384615
3,9,17,15,40,2,21,0,2,0,0,1,0.7
4,9,17,15,40,2,21,0,2,0,0,1,0.4
1,9,17,16,0,2,21,0,2,0,2,1,0.791666666666667
2,9,17,16,0,2,21,0,2,0,3,1,0.461538461538462
3,9,17,16,0,2,21,0,2,0,0,1,0.717948717948718
4,9,17,16,0,2,21,0,2,0,0,1,0.5
1,9,17,16,20,2,20,0,2,0,1,1,0.75
2,9,17,16,20,2,20,0,2,0,3,1,0.5
3,9,17,16,20,2,20,0,2,0,0,1,0.717948717948718
4,9,17,16,20,2,20,0,2,0,0,1,0.361702127659574
1,9,17,16,40,2,20,0,2,0,2,1,0.666666666666667
2,9,17,16,40,2,20,0,2,0,3,1,0.615384615384615
3,9,17,16,40,2,20,0,2,0,0,1,0.35
4,9,17,16,40,2,20,0,2,0,0,1,0.260869565217391
1,9,17,17,0,2,20,0,1,0,3,1,0.695652173913043
2,9,17,17,0,2,20,0,1,0,3,1,0.333333333333333
3,9,17,17,0,2,20,0,1,0,0,1,0.615384615384615
4,9,17,17,0,2,20,0,1,0,0,1,0.422222222222222
1,9,17,17,20,2,20,0,1,0,3,1,0.791666666666667
2,9,17,17,20,2,20,0,1,0,3,1,0.357142857142857
3,9,17,17,20,2,20,0,1,0,0,1,0.135135135135135
4,9,17,17,20,2,20,0,1,0,0,1,0.282608695652174
1,9,17,17,40,2,20,0,1,0,3,1,0.708333333333333
2,9,17,17,40,2,20,0,1,0,1,1,0.428571428571429
3,9,17,17,40,2,20,0,1,0,0,1,1
4,9,17,17,40,2,20,0,1,0,0,1,0.533333333333333
1,9,17,18,0,2,20,0,1,0,0,1,1
2,9,17,18,0,2,20,0,1,0,2,1,0.307692307692308
3,9,17,18,0,2,20,0,1,0,0,1,0.45
4,9,17,18,0,2,20,0,1,0,0,1,0.326086956521739
1,9,17,18,20,2,19,0,1,0,0,1,1
2,9,17,18,20,2,19,0,1,0,2,1,0.666666666666667
3,9,17,18,20,2,19,0,1,0,0,1,0.425
4,9,17,18,20,2,19,0,1,0,0,1,0.666666666666667
1,9,17,18,40,2,19,0,1,0,0,1,-99
2,9,17,18,40,2,19,0,1,0,0,1,-99
3,9,17,18,40,2,19,0,0,0,0,1,-99
4,9,17,18,40,2,19,0,0,0,0,1,-99
1,9,17,19,0,2,19,0,0,0,0,1,1
2,9,17,19,0,2,19,0,0,0,0,1,0.769230769230769
3,9,17,19,0,2,19,0,0,0,0,1,1
4,9,17,19,0,2,19,0,0,0,0,1,1
1,9,17,19,20,2,18,0,0,0,0,1,1
2,9,17,19,20,2,18,0,0,0,0,1,1
3,9,17,19,20,2,18,0,0,0,0,1,1
4,9,17,19,20,2,18,0,0,0,0,1,1
1,9,17,19,40,2,18,0,0,0,0,1,1
2,9,17,19,40,2,18,0,0,0,0,1,1
3,9,17,19,40,2,18,0,0,0,0,1,1
4,9,17,19,40,2,18,0,0,0,0,1,1
1,9,17,20,0,2,18,0,0,0,0,1,1
2,9,17,20,0,2,18,0,0,0,0,1,1
3,9,17,20,0,2,18,0,0,0,0,1,1
4,9,17,20,0,2,18,0,0,0,0,1,1
1,9,17,20,20,2,18,0,0,0,0,1,1
2,9,17,20,20,2,18,0,0,0,0,1,1
3,9,17,20,20,2,18,0,0,0,0,1,1
4,9,17,20,20,2,18,0,0,0,0,1,1
1,9,17,20,40,2,18,0,0,0,0,1,1
2,9,17,20,40,2,18,0,0,0,0,1,1
3,9,17,20,40,2,18,0,0,0,0,1,1
4,9,17,20,40,2,18,0,0,0,0,1,1
1,9,17,21,0,2,18,0,0,0,0,0.75,1
2,9,17,21,0,2,18,0,0,0,0,0.75,1
3,9,17,21,0,2,18,0,0,0,0,0.75,1
4,9,17,21,0,2,18,0,0,0,0,0.75,1
1,9,17,21,20,2,17,0,0,0,0,0.5,1
2,9,17,21,20,2,17,0,0,0,0,0.5,1
3,9,17,21,20,2,17,0,0,0,0,0.5,1
4,9,17,21,20,2,17,0,0,0,0,0.5,1
1,9,17,21,40,2,17,0,0,0,0,0,1
2,9,17,21,40,2,17,0,0,0,0,0,1
3,9,17,21,40,2,17,0,0,0,0,0,1
4,9,17,21,40,2,17,0,0,0,0,0,1
1,9,17,22,0,2,17,0,0,0,0,0,1
2,9,17,22,0,2,17,0,0,0,0,0,0.666666666666667
3,9,17,22,0,2,17,0,0,0,0,0,1
4,9,17,22,0,2,17,0,0,0,0,0,1
1,9,17,22,20,2,17,0,0,0,0,0,0.666666666666667
2,9,17,22,20,2,17,0,0,0,0,0,1
3,9,17,22,20,2,17,0,0,0,0,0,1
4,9,17,22,20,2,17,0,0,0,0,0,1
1,9,17,22,40,2,17,0,0,0,0,0,1
2,9,17,22,40,2,17,0,0,0,0,0,1
3,9,17,22,40,2,17,0,0,0,0,0,1
4,9,17,22,40,2,17,0,0,0,0,0,1
1,9,17,23,0,2,17,0,0,0,0,0,1
2,9,17,23,0,2,17,0,0,0,0,0,1
3,9,17,23,0,2,17,0,0,0,0,0,1
4,9,17,23,0,2,17,0,0,0,0,0,1
1,9,17,23,20,2,16,0,0,0,0,0,1
2,9,17,23,20,2,16,0,0,0,0,0,1
3,9,17,23,20,2,16,0,0,0,0,0,1
4,9,17,23,20,2,16,0,0,0,0,0,1
1,9,17,23,40,2,16,0,0,0,0,0,-99
2,9,17,23,40,2,16,0,0,0,0,0,-99
3,9,17,23,40,2,16,0,0,0,0,0,-99
4,9,17,23,40,2,16,0,0,0,0,0,-99
1,9,18,0,0,3,16,0,0,0,0,0,1
2,9,18,0,0,3,16,0,0,0,0,0,1
3,9,18,0,0,3,16,0,0,0,0,0,1
4,9,18,0,0,3,16,0,0,0,0,0,0.739130434782609
1,9,18,0,20,3,15,0,0,0,0,0,1
2,9,18,0,20,3,15,0,0,0,0,0,1
3,9,18,0,20,3,15,0,0,0,0,0,1
4,9,18,0,20,3,15,0,0,0,0,0,1
1,9,18,0,40,3,15,0,0,0,0,0,1
2,9,18,0,40,3,15,0,0,0,0,0,1
3,9,18,0,40,3,15,0,0,0,0,0,1
4,9,18,0,40,3,15,0,0,0,0,0,1
1,9,18,1,0,3,15,0,0,0,0,0,1
2,9,18,1,0,3,15,0,0,0,0,0,1
3,9,18,1,0,3,15,0,0,0,0,0,1
4,9,18,1,0,3,15,0,0,0,0,0,1
1,9,18,1,20,3,15,0,0,0,0,0,1
2,9,18,1,20,3,15,0,0,0,0,0,1
3,9,18,1,20,3,15,0,0,0,0,0,1
4,9,18,1,20,3,15,0,0,0,0,0,1
1,9,18,1,40,3,15,0,0,0,0,0,1
2,9,18,1,40,3,15,0,0,0,0,0,1
3,9,18,1,40,3,15,0,0,0,0,0,1
4,9,18,1,40,3,15,0,0,0,0,0,1
1,9,18,2,0,3,15,0,0,0,0,0,1
2,9,18,2,0,3,15,0,0,0,0,0,1
3,9,18,2,0,3,15,0,0,0,0,0,1
4,9,18,2,0,3,15,0,0,0,0,0,1
1,9,18,2,20,3,15,0,0,0,0,0,1
2,9,18,2,20,3,15,0,0,0,0,0,1
3,9,18,2,20,3,15,0,0,0,0,0,1
4,9,18,2,20,3,15,0,0,0,0,0,1
1,9,18,2,40,3,15,0,0,0,0,0,1
2,9,18,2,40,3,15,0,0,0,0,0,1
3,9,18,2,40,3,15,0,0,0,0,0,1
4,9,18,2,40,3,15,0,0,0,0,0,1
1,9,18,3,0,3,15,0,0,0,0,0,1
2,9,18,3,0,3,15,0,0,0,0,0,1
3,9,18,3,0,3,15,0,0,0,0,0,1
4,9,18,3,0,3,15,0,0,0,0,0,1
1,9,18,3,20,3,14,0,0,0,0,0,1
2,9,18,3,20,3,14,0,0,0,0,0,1
3,9,18,3,20,3,14,0,0,0,0,0,1
4,9,18,3,20,3,14,0,0,0,0,0,1
1,9,18,3,40,3,14,0,0,0,0,0,1
2,9,18,3,40,3,14,0,0,0,0,0,1
3,9,18,3,40,3,14,0,0,0,0,0,1
4,9,18,3,40,3,14,0,0,0,0,0,1
1,9,18,4,0,3,14,0,0,0,0,0,1
2,9,18,4,0,3,14,0,0,0,0,0,1
3,9,18,4,0,3,14,0,0,0,0,0,1
4,9,18,4,0,3,14,0,0,0,0,0,1
1,9,18,4,20,3,14,0,0,0,0,0,1
2,9,18,4,20,3,14,0,0,0,0,0,1
3,9,18,4,20,3,14,0,0,0,0,0,1
4,9,18,4,20,3,14,0,0,0,0,0,1
1,9,18,4,40,3,14,0,0,0,0,0,1
2,9,18,4,40,3,14,0,0,0,0,0,1
3,9,18,4,40,3,14,0,0,0,0,0,0.794871794871795
4,9,18,4,40,3,14,0,0,0,0,0,1
1,9,18,5,0,3,14,0,0,0,0,0,1
2,9,18,5,0,3,14,0,0,0,0,0,1
3,9,18,5,0,3,14,0,0,0,0,0,0.775
4,9,18,5,0,3,14,0,0,0,0,0,1
1,9,18,5,20,3,13,0,0,0,0,0,1
2,9,18,5,20,3,13,0,0,0,0,0,1
3,9,18,5,20,3,13,0,0,0,0,0,1
4,9,18,5,20,3,13,0,0,0,0,0,1
1,9,18,5,40,3,13,0,0,0,0,0,1
2,9,18,5,40,3,13,0,0,0,3,0,1
3,9,18,5,40,3,13,0,0,0,0,0,1
4,9,18,5,40,3,13,0,0,0,0,0,1
1,9,18,6,0,3,13,0,1,0,3,0.25,1
2,9,18,6,0,3,13,0,1,0,2,0.25,1
3,9,18,6,0,3,13,0,1,0,0,0.25,1
4,9,18,6,0,3,13,0,1,0,0,0.25,1
1,9,18,6,20,3,13,0,1,0,3,0.5,1
2,9,18,6,20,3,13,0,1,0,2,0.5,1
3,9,18,6,20,3,13,0,1,0,0,0.5,0.8
4,9,18,6,20,3,13,0,1,0,0,0.5,1
1,9,18,6,40,3,13,0,1,0,3,1,1
2,9,18,6,40,3,13,0,1,0,2,1,1
3,9,18,6,40,3,13,0,1,0,0,1,0.615384615384615
4,9,18,6,40,3,13,0,1,0,0,1,0.804347826086957
1,9,18,7,0,3,14,0,1,0,3,0.75,1
2,9,18,7,0,3,14,0,1,0,3,0.75,1
3,9,18,7,0,3,14,0,1,0,0,0.75,0.3
4,9,18,7,0,3,14,0,1,0,0,0.75,0.782608695652174
1,9,18,7,20,3,14,0,1,0,3,0.5,1
2,9,18,7,20,3,14,0,1,0,1,0.5,1
3,9,18,7,20,3,14,0,1,0,0,0.5,0.19047619047619
4,9,18,7,20,3,14,0,1,0,0,0.5,0.369565217391304
1,9,18,7,40,3,15,0,1,0,3,0,1
2,9,18,7,40,3,15,0,1,0,3,0,0.846153846153846
3,9,18,7,40,3,15,0,1,0,0,0,0.162162162162162
4,9,18,7,40,3,15,0,1,0,0,0,0.644444444444444
1,9,18,8,0,3,16,0,2,0,3,0,1
2,9,18,8,0,3,16,0,2,0,1,0,0.5
3,9,18,8,0,3,16,0,2,0,0,0,0.166666666666667
4,9,18,8,0,3,16,0,2,0,0,0,0.630434782608696
1,9,18,8,20,3,16,0,2,0,3,0,1
2,9,18,8,20,3,16,0,2,0,1,0,1
3,9,18,8,20,3,16,0,2,0,0,0,0.179487179487179
4,9,18,8,20,3,16,0,2,0,0,0,1
1,9,18,8,40,3,17,0,2,0,3,0,1
2,9,18,8,40,3,17,0,2,0,0,0,0.75
3,9,18,8,40,3,17,0,2,0,0,0,1
4,9,18,8,40,3,17,0,2,0,0,0,0.688888888888889
1,9,18,9,0,3,17,0,2,0,0,0,1
2,9,18,9,0,3,17,0,2,0,3,0,0.583333333333333
3,9,18,9,0,3,17,0,2,0,0,0,1
4,9,18,9,0,3,17,0,2,0,0,0,0.739130434782609
1,9,18,9,20,3,18,0,2,0,0,0,1
2,9,18,9,20,3,18,0,2,0,2,0,0.583333333333333
3,9,18,9,20,3,18,0,2,0,0,0,1
4,9,18,9,20,3,18,0,2,0,0,0,0.695652173913043
1,9,18,9,40,3,18,0,2,0,0,0.1,-99
2,9,18,9,40,3,18,0,2,0,0,0.2,-99
3,9,18,9,40,3,18,0,2,0,0,0.3,-99
4,9,18,9,40,3,18,0,2,0,0,0.4,-99
1,9,18,10,0,3,18,0,2,0,0,0.5,0.75
2,9,18,10,0,3,18,0,2,0,2,0.5,0.666666666666667
3,9,18,10,0,3,18,0,2,0,0,0.5,0.775
4,9,18,10,0,3,18,0,2,0,0,0.5,1
1,9,18,10,20,3,19,0,2,0,0,1,0.826086956521739
2,9,18,10,20,3,19,0,2,0,2,1,0.75
3,9,18,10,20,3,19,0,2,0,0,1,0.75
4,9,18,10,20,3,19,0,2,0,0,1,0.711111111111111
1,9,18,10,40,3,19,0,2,0,0,1,0.541666666666667
2,9,18,10,40,3,19,0,2,0,3,1,0.769230769230769
3,9,18,10,40,3,19,0,2,0,0,1,1
4,9,18,10,40,3,19,0,2,0,0,1,0.652173913043478
1,9,18,11,0,3,20,0,2,0,3,1,1
2,9,18,11,0,3,20,0,2,0,1,1,0.5
3,9,18,11,0,3,20,0,2,0,0,1,1
4,9,18,11,0,3,20,0,2,0,0,1,0.652173913043478
1,9,18,11,20,3,21,0,2,0,3,1,1
2,9,18,11,20,3,21,0,2,0,1,1,0.833333333333333
3,9,18,11,20,3,21,0,2,0,0,1,1
4,9,18,11,20,3,21,0,2,0,0,1,0.733333333333333
1,9,18,11,40,3,22,0,2,0,3,1,1
2,9,18,11,40,3,22,0,2,0,0,1,0.75
3,9,18,11,40,3,22,0,2,0,0,1,0.8
4,9,18,11,40,3,22,0,2,0,0,1,0.6
1,9,18,12,0,3,22,0,2,0,3,1,0.826086956521739
2,9,18,12,0,3,22,0,2,0,3,1,0.846153846153846
3,9,18,12,0,3,22,0,2,0,0,1,1
4,9,18,12,0,3,22,0,2,0,0,1,0.717391304347826
1,9,18,12,20,3,23,0,2,0,3,1,1
2,9,18,12,20,3,23,0,2,0,3,1,0.666666666666667
3,9,18,12,20,3,23,0,2,0,0,1,1
4,9,18,12,20,3,23,0,2,0,0,1,0.644444444444444
1,9,18,12,40,3,23,0,2,0,3,1,1
2,9,18,12,40,3,23,0,2,0,3,1,0.615384615384615
3,9,18,12,40,3,23,0,2,0,0,1,1
4,9,18,12,40,3,23,0,2,0,0,1,0.666666666666667
1,9,18,13,0,3,23,0,2,0,0,1.25,1
2,9,18,13,0,3,23,0,2,0,3,1.25,0.666666666666667
3,9,18,13,0,3,23,0,2,0,0,1.25,1
4,9,18,13,0,3,23,0,2,0,0,1.25,0.5
1,9,18,13,20,3,24,0,2,0,0,1.5,0.791666666666667
2,9,18,13,20,3,24,0,2,0,3,1.5,0.692307692307692
3,9,18,13,20,3,24,0,2,0,0,1.5,1
4,9,18,13,20,3,24,0,2,0,0,1.5,0.755555555555556
1,9,18,13,40,3,24,0,2,0,0,2,1
2,9,18,13,40,3,24,0,2,0,2,2,0.615384615384615
3,9,18,13,40,3,24,0,2,0,0,2,1
4,9,18,13,40,3,24,0,2,0,0,2,0.5
1,9,18,14,0,3,24,0,2,0,0,2,0.75
2,9,18,14,0,3,24,0,2,0,2,2,0.615384615384615
3,9,18,14,0,3,24,0,2,0,0,2,1
4,9,18,14,0,3,24,0,2,0,0,2,0.565217391304348
1,9,18,14,20,3,24,0,2,0,2,2,0.75
2,9,18,14,20,3,24,0,2,0,2,2,0.769230769230769
3,9,18,14,20,3,24,0,2,0,0,2,1
4,9,18,14,20,3,24,0,2,0,0,2,0.673913043478261
1,9,18,14,40,3,24,0,2,0,0,2,-99
2,9,18,14,40,3,24,0,2,0,1,2,-99
3,9,18,14,40,3,23,0,2,0,1,2,-99
4,9,18,14,40,3,23,0,2,0,2,2,-99
1,9,18,15,0,3,23,0,2,0,2,2,1
2,9,18,15,0,3,23,0,2,0,2,2,0.615384615384615
3,9,18,15,0,3,23,0,2,0,0,2,0.55
4,9,18,15,0,3,23,0,2,0,0,2,0.760869565217391
1,9,18,15,20,3,23,0,2,0,2,2,1
2,9,18,15,20,3,23,0,2,0,2,2,0.5
3,9,18,15,20,3,23,0,2,0,0,2,0.394736842105263
4,9,18,15,20,3,23,0,2,0,0,2,0.555555555555556
1,9,18,15,40,3,23,0,2,0,2,2,0.826086956521739
2,9,18,15,40,3,23,0,2,0,3,2,0.538461538461538
3,9,18,15,40,3,23,0,2,0,0,2,1
4,9,18,15,40,3,23,0,2,0,0,2,0.565217391304348
1,9,18,16,0,3,22,0,2,0,2,2,0.75
2,9,18,16,0,3,22,0,2,0,3,2,0.583333333333333
3,9,18,16,0,3,22,0,2,0,0,2,1
4,9,18,16,0,3,22,0,2,0,0,2,0.555555555555556
1,9,18,16,20,3,22,0,2,0,3,2,0.782608695652174
2,9,18,16,20,3,22,0,2,0,3,2,0.416666666666667
3,9,18,16,20,3,22,0,2,0,0,2,0.341463414634146
4,9,18,16,20,3,22,0,2,0,0,2,0.444444444444444
1,9,18,16,40,3,21,0,2,0,1,2,0.826086956521739
2,9,18,16,40,3,21,0,2,0,3,2,0.583333333333333
3,9,18,16,40,3,21,0,2,0,0,2,0.6
4,9,18,16,40,3,21,0,2,0,0,2,0.266666666666667
1,9,18,17,0,3,20,0,1,0,3,2,0.791666666666667
2,9,18,17,0,3,20,0,1,0,1,2,0.538461538461538
3,9,18,17,0,3,20,0,1,0,0,2,0.775
4,9,18,17,0,3,20,0,1,0,0,2,0.521739130434783
1,9,18,17,20,3,19,0,1,0,3,2,0.666666666666667
2,9,18,17,20,3,19,0,1,0,3,2,0.5
3,9,18,17,20,3,19,0,1,0,0,2,0.325
4,9,18,17,20,3,19,0,1,0,0,2,0.260869565217391
1,9,18,17,40,3,18,0,1,0,3,2,0.652173913043478
2,9,18,17,40,3,18,0,1,0,3,2,0.416666666666667
3,9,18,17,40,3,18,0,1,0,0,2,0.564102564102564
4,9,18,17,40,3,18,0,1,0,0,2,0.391304347826087
1,9,18,18,0,3,19,0,1,0,3,2,0.791666666666667
2,9,18,18,0,3,19,0,1,0,3,2,0.357142857142857
3,9,18,18,0,3,19,0,1,0,0,2,0.2
4,9,18,18,0,3,19,0,1,0,0,2,0.760869565217391
1,9,18,18,20,3,19,0,1,0,3,2,1
2,9,18,18,20,3,19,0,1,0,1,2,0.461538461538462
3,9,18,18,20,3,19,0,1,0,0,2,0.5
4,9,18,18,20,3,19,0,1,0,0,2,0.695652173913043
1,9,18,18,40,3,20,0,1,0,0,2,1
2,9,18,18,40,3,20,0,1,0,1,2,0.692307692307692
3,9,18,18,40,3,20,0,1,0,0,2,0.743589743589744
4,9,18,18,40,3,20,0,1,0,0,2,0.8
1,9,18,19,0,3,19,0,0,0,0,1.75,1
2,9,18,19,0,3,19,0,0,0,0,1.75,0.75
3,9,18,19,0,3,19,0,0,0,0,1.75,0.55
4,9,18,19,0,3,19,0,0,0,0,1.75,0.361702127659574
1,9,18,19,20,3,18,0,0,0,0,1.5,1
2,9,18,19,20,3,18,0,0,0,0,1.5,1
3,9,18,19,20,3,18,0,0,0,0,1.5,1
4,9,18,19,20,3,18,0,0,0,0,1.5,1
1,9,18,19,40,3,17,0,0,0,0,1,1
2,9,18,19,40,3,17,0,0,0,0,1,0.833333333333333
3,9,18,19,40,3,17,0,0,0,0,1,1
4,9,18,19,40,3,17,0,0,0,0,1,1
1,9,18,20,0,3,17,0,0,0,0,0.75,0.458333333333333
2,9,18,20,0,3,17,0,0,0,0,0.75,1
